Id,H[mm],Theta
26281924000061012,1000,0.488
26281924000061012,2000,0.47
26281924000061012,4000,0.455
26281924000061012,10000,0.441
26281924000061012,150000,0.308
26281924000061013,0,0.463
26281924000061013,500,0.435
26281924000061013,1000,0.419
26281924000061013,2000,0.402
26281924000061013,4000,0.383
26281924000061013,10000,0.365
26281924000061013,150000,0.248
26281924000061014,0,0.389
26281924000061014,500,0.382
26281924000061014,1000,0.364
26281924000061014,2000,0.347
26281924000061014,4000,0.327
26281924000061014,10000,0.314
26281924000061014,150000,0.217
26311414000012011,0,0.477
26311414000012011,500,0.394
26311414000012011,1000,0.356
26311414000012011,2000,0.319
26311414000012011,4000,0.287
26311414000012011,10000,0.253
26311414000012011,150000,0.136
26311831000111011,0,0.821
26311831000111011,1000,0.636
26311831000111011,10000,0.487
26311831000111011,150000,0.186
26311831000111012,0,0.473
26311831000111012,500,0.401
26311831000111012,1000,0.368
26311831000111012,2000,0.343
26311831000111012,4000,0.323
26311831000111012,10000,0.294
26311831000111012,150000,0.134
26311831000111013,0,0.496
26311831000111013,500,0.46
26311831000111013,1000,0.434
26311831000111013,2000,0.414
26311831000111013,4000,0.395
26311831000111013,10000,0.365
26311831000111013,150000,0.159
26312115230061011,0,0.511
26312115230061011,500,0.428
26312115230061011,1000,0.408
26312115230061011,2000,0.386
26312115230061011,4000,0.364
26312115230061011,10000,0.335
26312115230061011,150000,0.215
26312115230061012,0,0.469
26312115230061012,500,0.402
26312115230061012,1000,0.384
26312115230061012,2000,0.364
26312115230061012,4000,0.344
26312115230061012,10000,0.318
26312115230061012,150000,0.221
26312115230061013,0,0.424
26312115230061013,500,0.403
26312115230061013,1000,0.393
26312115230061013,2000,0.382
26312115230061013,4000,0.367
26312115230061013,10000,0.344
26312115230061013,150000,0.27
26312115230061014,0,0.43
26312115230061014,500,0.42
26312115230061014,1000,0.413
26312115230061014,2000,0.405
26312115230061014,4000,0.395
26312115230061014,10000,0.38
26312115230061014,150000,0.337
26312115230081011,0,0.511
26312115230081011,500,0.428
26312115230081011,1000,0.408
26312115230081011,2000,0.386
26312115230081011,4000,0.364
26312115230081011,10000,0.335
26312115230081011,150000,0.215
26312115230081012,0,0.469
26312115230081012,500,0.402
26312115230081012,1000,0.384
26312115230081012,2000,0.364
26312115230081012,4000,0.344
26312115230081012,10000,0.318
26312115230081012,150000,0.221
26312115230081013,0,0.423
26312115230081013,500,0.4
26312115230081013,1000,0.39
26312115230081013,2000,0.377
26312115230081013,4000,0.361
26312115230081013,10000,0.337
26312115230081013,150000,0.257
26312115230081014,0,0.442
26312115230081014,500,0.429
26312115230081014,1000,0.422
26312115230081014,2000,0.413
26312115230081014,4000,0.404
26312115230081014,10000,0.388
26312115230081014,150000,0.347
26312115230081015,0,0.413
26312115230081015,500,0.397
26312115230081015,1000,0.384
26312115230081015,2000,0.369
26312115230081015,4000,0.358
26312115230081015,10000,0.341
26312115230081015,150000,0.299
26312121310041011,0,0.509
26312121310041011,500,0.413
26312121310041011,1000,0.389
26312121310041011,2000,0.366
26312121310041011,4000,0.346
26312121310041011,10000,0.317
26312121310041011,150000,0.194
26312121310041012,0,0.456
26312121310041012,500,0.385
26312121310041012,1000,0.367
26312121310041012,2000,0.35
26312121310041012,4000,0.334
26312121310041012,10000,0.31
26312121310041012,150000,0.212
26312121310041013,0,0.351
26312121310041013,500,0.27
26312121310041013,1000,0.232
26312121310041013,2000,0.207
26312121310041013,4000,0.187
26312121310041013,10000,0.167
26312121310041013,150000,0.125
26312128000011011,0,0.653
26312128000011011,500,0.555
26312128000011011,1000,0.507
26312128000011011,2000,0.469
26312128000011011,4000,0.442
26312128000011011,10000,0.407
26312128000011011,150000,0.294
26312128000011012,0,0.634
26312128000011012,500,0.536
26312128000011012,1000,0.497
26312128000011012,2000,0.469
26312128000011012,4000,0.447
26312128000011012,10000,0.417
26312128000011012,150000,0.336
26312128000011013,0,0.634
26312128000011013,500,0.541
26312128000011013,1000,0.504
26312128000011013,2000,0.479
26312128000011013,4000,0.457
26312128000011013,10000,0.429
26312128000011013,150000,0.344
26312131000051011,0,0.483
26312131000051011,500,0.383
26312131000051011,1000,0.363
26312131000051011,2000,0.341
26312131000051011,4000,0.318
26312131000051011,10000,0.284
26312131000051011,150000,0.16
26312131000051012,0,0.411
26312131000051012,500,0.34
26312131000051012,1000,0.323
26312131000051012,2000,0.305
26312131000051012,4000,0.281
26312131000051012,10000,0.248
26312131000051012,150000,0.159
26312131000051013,0,0.37
26312131000051013,500,0.317
26312131000051013,1000,0.302
26312131000051013,2000,0.285
26312131000051013,4000,0.262
26312131000051013,10000,0.231
26312131000051013,150000,0.138
26312131000051014,0,0.411
26312131000051014,500,0.261
26312131000051014,1000,0.186
26312131000051014,2000,0.156
26312131000051014,4000,0.139
26312131000051014,10000,0.121
26312131000051014,150000,0.064
26312131000071011,0,0.482
26312131000071011,500,0.393
26312131000071011,1000,0.375
26312131000071011,2000,0.354
26312131000071011,4000,0.332
26312131000071011,10000,0.3
26312131000071011,150000,0.177
26312131000071012,0,0.405
26312131000071012,500,0.352
26312131000071012,1000,0.338
26312131000071012,2000,0.323
26312131000071012,4000,0.305
26312131000071012,10000,0.278
26312131000071012,150000,0.207
26312131000071013,0,0.358
26312131000071013,500,0.34
26312131000071013,1000,0.328
26312131000071013,2000,0.316
26312131000071013,4000,0.298
26312131000071013,10000,0.273
26312131000071013,150000,0.183
26312131000071014,0,0.356
26312131000071014,500,0.336
26312131000071014,1000,0.322
26312131000071014,2000,0.308
26312131000071014,4000,0.288
26312131000071014,10000,0.26
26312131000071014,150000,0.164
26312831210011011,0,0.543
26312831210011011,500,0.453
26312831210011011,1000,0.424
26312831210011011,2000,0.397
26312831210011011,4000,0.371
26312831210011011,10000,0.341
26312831210011011,150000,0.198
26312831210011012,0,0.461
26312831210011012,500,0.397
26312831210011012,1000,0.377
26312831210011012,2000,0.36
26312831210011012,4000,0.341
26312831210011012,10000,0.319
26312831210011012,150000,0.237
26312831210011013,0,0.444
26312831210011013,500,0.389
26312831210011013,1000,0.37
26312831210011013,2000,0.359
26312831210011013,4000,0.347
26312831210011013,10000,0.332
26312831210011013,150000,0.273
26312831210021011,0,0.565
26312831210021011,500,0.487
26312831210021011,1000,0.463
26312831210021011,2000,0.44
26312831210021011,4000,0.415
26312831210021011,10000,0.386
26312831210021011,150000,0.224
26312831210021012,0,0.461
26312831210021012,500,0.397
26312831210021012,1000,0.377
26312831210021012,2000,0.36
26312831210021012,4000,0.341
26312831210021012,10000,0.319
26312831210021012,150000,0.237
26312831210021013,0,0.444
26312831210021013,500,0.389
26312831210021013,1000,0.37
26312831210021013,2000,0.359
26312831210021013,4000,0.347
26312831210021013,10000,0.332
26312831210021013,150000,0.273
26312831210031011,0,0.553
26312831210031011,500,0.476
26312831210031011,1000,0.445
26312831210031011,2000,0.415
26312831210031011,4000,0.388
26312831210031011,10000,0.357
26312831210031011,150000,0.195
26312831210031012,0,0.47
26312831210031012,500,0.394
26312831210031012,1000,0.372
26312831210031012,2000,0.358
26312831210031012,4000,0.344
26312831210031012,10000,0.327
26312831210031012,150000,0.261
26352832000021011,0,0.513
26352832000021011,500,0.417
26352832000021011,1000,0.396
26352832000021011,2000,0.371
26352832000021011,4000,0.348
26352832000021011,10000,0.317
26352832000021011,150000,0.197
26352832000021012,0,0.466
26352832000021012,500,0.403
26352832000021012,1000,0.387
26352832000021012,2000,0.366
26352832000021012,4000,0.351
26352832000021012,10000,0.33
26352832000021012,150000,0.261
26352832000021013,0,0.436
26352832000021013,500,0.401
26352832000021013,1000,0.39
26352832000021013,2000,0.376
26352832000021013,4000,0.363
26352832000021013,10000,0.343
26352832000021013,150000,0.297
26352832000021014,0,0.42
26352832000021014,500,0.406
26352832000021014,1000,0.398
26352832000021014,2000,0.386
26352832000021014,4000,0.376
26352832000021014,10000,0.36
26352832000021014,150000,0.318
27311122000011011,0,0.506
27311122000011011,500,0.424
27311122000011011,1000,0.406
27311122000011011,2000,0.387
27311122000011011,4000,0.367
27311122000011011,10000,0.339
27311122000011011,150000,0.171
27311122000011012,0,0.471
27311122000011012,500,0.375
27311122000011012,1000,0.349
27311122000011012,2000,0.323
27311122000011012,4000,0.299
27311122000011012,10000,0.269
27311122000011012,150000,0.151
27311122000011013,0,0.449
27311122000011013,500,0.422
27311122000011013,1000,0.406
27311122000011013,2000,0.389
27311122000011013,4000,0.368
27311122000011013,10000,0.337
27311122000011013,150000,0.153
27311122000021011,0,0.508
27311122000021011,500,0.429
27311122000021011,1000,0.41
27311122000021011,2000,0.392
27311122000021011,4000,0.37
27311122000021011,10000,0.342
27311122000021011,150000,0.163
27311122000021012,0,0.474
27311122000021012,500,0.389
27311122000021012,1000,0.365
27311122000021012,2000,0.342
27311122000021012,4000,0.318
27311122000021012,10000,0.287
27311122000021012,150000,0.15
27311122000021013,0,0.457
27311122000021013,500,0.395
27311122000021013,1000,0.369
27311122000021013,2000,0.342
27311122000021013,4000,0.315
27311122000021013,10000,0.28
27311122000021013,150000,0.134
27311122000021014,0,0.402
27311122000021014,500,0.254
27311122000021014,1000,0.19
27311122000021014,2000,0.167
27311122000021014,4000,0.151
27311122000021014,10000,0.135
27311122000021014,150000,0.077
27311515240021011,0,0.58
27311515240021011,500,0.449
27311515240021011,1000,0.408
27311515240021011,2000,0.374
27311515240021011,4000,0.346
27311515240021011,10000,0.313
27311515240021011,150000,0.17
27311515240021012,0,0.534
27311515240021012,500,0.422
27311515240021012,1000,0.391
27311515240021012,2000,0.362
27311515240021012,4000,0.338
27311515240021012,10000,0.308
27311515240021012,150000,0.196
27311515240021013,0,0.467
27311515240021013,500,0.424
27311515240021013,1000,0.403
27311515240021013,2000,0.382
27311515240021013,4000,0.362
27311515240021013,10000,0.342
27311515240021013,150000,0.238
27311515240021014,0,0.341
27311515240021014,500,0.245
27311515240021014,1000,0.187
27311515240021014,2000,0.161
27311515240021014,4000,0.142
27311515240021014,10000,0.129
27311515240021014,150000,0.096
27311528300011011,0,0.627
27311528300011011,500,0.569
27311528300011011,1000,0.547
27311528300011011,2000,0.525
27311528300011011,4000,0.507
27311528300011011,10000,0.489
27311528300011011,150000,0.338
27311528300011012,0,0.608
27311528300011012,500,0.57
27311528300011012,1000,0.554
27311528300011012,2000,0.536
27311528300011012,4000,0.521
27311528300011012,10000,0.505
27311528300011012,150000,0.357
27311528300011013,0,0.593
27311528300011013,500,0.579
27311528300011013,1000,0.569
27311528300011013,2000,0.558
27311528300011013,4000,0.545
27311528300011013,10000,0.535
27311528300011013,150000,0.417
27311528300021011,0,0.622
27311528300021011,500,0.573
27311528300021011,1000,0.554
27311528300021011,2000,0.533
27311528300021011,4000,0.517
27311528300021011,10000,0.501
27311528300021011,150000,0.354
27311528300021012,0,0.594
27311528300021012,500,0.585
27311528300021012,1000,0.578
27311528300021012,2000,0.568
27311528300021012,4000,0.556
27311528300021012,10000,0.545
27311528300021012,150000,0.434
27311528300021013,0,0.596
27311528300021013,500,0.58
27311528300021013,1000,0.573
27311528300021013,2000,0.563
27311528300021013,4000,0.551
27311528300021013,10000,0.54
27311528300021013,150000,0.419
27312519240051011,0,0.502
27312519240051011,500,0.323
27312519240051011,1000,0.254
27312519240051011,2000,0.201
27312519240051011,4000,0.169
27312519240051011,10000,0.132
27312519240051011,150000,0.047
27312519240051012,0,0.435
27312519240051012,500,0.235
27312519240051012,1000,0.162
27312519240051012,2000,0.127
27312519240051012,4000,0.104
27312519240051012,10000,0.084
27312519240051012,150000,0.048
27312519240051013,0,0.105
27312519240051013,1000,0.1
27312519240051013,10000,0.1
27312519240051013,150000,0.1
27312519240051014,0,0.373
27312519240051014,500,0.348
27312519240051014,1000,0.333
27312519240051014,2000,0.324
27312519240051014,4000,0.313
27312519240051014,10000,0.301
27312519240051014,150000,0.232
28111717000031011,0,0.485
28111717000031011,500,0.405
28111717000031011,1000,0.38
28111717000031011,2000,0.351
28111717000031011,4000,0.327
28111717000031011,10000,0.279
28111717000031011,150000,0.128
28111717000031012,0,0.381
28111717000031012,500,0.332
28111717000031012,1000,0.318
28111717000031012,2000,0.302
28111717000031012,4000,0.286
28111717000031012,10000,0.259
28111717000031012,150000,0.183
28111717000031013,0,0.364
28111717000031013,500,0.327
28111717000031013,1000,0.315
28111717000031013,2000,0.3
28111717000031013,4000,0.286
28111717000031013,10000,0.264
28111717000031013,150000,0.184
28111831000061011,0,0.48
28111831000061011,500,0.375
28111831000061011,1000,0.333
28111831000061011,2000,0.3
28111831000061011,4000,0.28
28111831000061011,10000,0.249
28111831000061011,150000,0.086
28111831000061012,0,0.405
28111831000061012,500,0.353
28111831000061012,1000,0.247
28111831000061012,2000,0.214
28111831000061012,4000,0.182
28111831000061012,10000,0.157
28111831000061012,150000,0.072
28112111000101011,0,0.471
28112111000101011,500,0.277
28112111000101011,1000,0.218
28112111000101011,2000,0.182
28112111000101011,4000,0.159
28112111000101011,10000,0.136
28112111000101011,150000,0.058
28112111000101012,0,0.464
28112111000101012,500,0.257
28112111000101012,1000,0.187
28112111000101012,2000,0.147
28112111000101012,4000,0.124
28112111000101012,10000,0.102
28112111000101012,150000,0.05
28112111000101013,0,0.45
28112111000101013,500,0.22
28112111000101013,1000,0.13
28112111000101013,2000,0.099
28112111000101013,4000,0.084
28112111000101013,10000,0.07
28112111000101013,150000,0.034
28112111000101014,0,0.353
28112111000101014,500,0.243
28112111000101014,1000,0.169
28112111000101014,2000,0.139
28112111000101014,4000,0.123
28112111000101014,10000,0.106
28112111000101014,150000,0.064
28112111000011011,0,0.471
28112111000011011,500,0.328
28112111000011011,1000,0.286
28112111000011011,2000,0.254
28112111000011011,4000,0.231
28112111000011011,10000,0.205
28112111000011011,150000,0.107
28112111000011012,0,0.453
28112111000011012,500,0.306
28112111000011012,1000,0.254
28112111000011012,2000,0.217
28112111000011012,4000,0.192
28112111000011012,10000,0.166
28112111000011012,150000,0.094
28112111000011013,0,0.447
28112111000011013,500,0.217
28112111000011013,1000,0.128
28112111000011013,2000,0.099
28112111000011013,4000,0.084
28112111000011013,10000,0.07
28112111000011013,150000,0.035
28112111000011014,0,0.348
28112111000011014,500,0.235
28112111000011014,1000,0.162
28112111000011014,2000,0.135
28112111000011014,4000,0.12
28112111000011014,10000,0.104
28112111000011014,150000,0.064
28112111000021011,0,0.464
28112111000021011,500,0.32
28112111000021011,1000,0.279
28112111000021011,2000,0.251
28112111000021011,4000,0.23
28112111000021011,10000,0.207
28112111000021011,150000,0.11
28112111000021012,0,0.445
28112111000021012,500,0.288
28112111000021012,1000,0.24
28112111000021012,2000,0.21
28112111000021012,4000,0.189
28112111000021012,10000,0.167
28112111000021012,150000,0.099
28112111000021013,0,0.451
28112111000021013,500,0.219
28112111000021013,1000,0.13
28112111000021013,2000,0.099
28112111000021013,4000,0.084
28112111000021013,10000,0.07
28112111000021013,150000,0.034
28112111000021014,0,0.353
28112111000021014,500,0.243
